GSL_ID,NAME,SUB_NAME,ADDR,CITY,STATE,ZIP,TYPE_CNTRL,YR_1,NBD_1,NBR_1,DRATE_1,AVG_1,YR_2,NBD_2,NBR_2,DRATE_2,AVG_2,YR_3,NBD_3,NBR_3,DRATE_3,AVG_3,FLAG_1,FLAG_2,CONG_DIST,REGION
025839,SCS BUSINESS & TECHNICAL INSTITUTE,,2467 JEROME AVE,BRONX,NY,10468,600 hr/Prop,92,        63,       142,  44.4,,91,       317,       502,  63.1,,90,       214,       337,  63.5,,,,18,02
007798,WILFRED ACADEMY OF HAIR & BEAUTY CU,LTURE,91-14 MERRICK BLVD,JAMAICA,NY,11432,1 yr/Prop,92,       155,       350,  44.3,,91,       131,       315,  41.6,,90,       182,       453,  40.2,,,,06,02
011979,BLAKE BUSINESS SCHOOL,,"20 COOPER SQUARE, PO BOX 1052",NEW YORK,NY,10276,1 yr/Prop,92,       440,      1006,  43.7,,91,       490,      1225,  40.0,,90,       504,      1386,  36.4,,,,08,02
023065,PROFESSIONAL BUSINESS INSTITUTE,,125 CANAL ST,NEW YORK,NY,10002,1 yr/Prop,92,         0,         3,  43.5,*,91,         4,         6,  47.1,*,90,         6,        14,  31.9,*,C,,15,02
025840,SCS BUSINESS & TECHNICAL INSTITUTE,,884 FLATBUSH AVE,BROOKLYN,NY,11226,600 hr/Prop,92,        95,       219,  43.4,,91,       385,       654,  58.9,,90,       211,       388,  54.4,,,,10,02
030253,ACADEMY FOR CAREER EDUCATION,,55-05 MYRTLE AVENUE,RIDGEWOOD,NY,11385,1 yr/Prop,92,        17,        40,  42.5,,91,        44,        90,  48.9,,90,        53,       129,  41.1,,C,,09,02
025837,MUNICIPAL TRAINING CENTER,,"26 COURT ST, RM 1903",BROOKLYN,NY,11242,600 hr/Prop,92,       388,       929,  41.8,,91,       247,       651,  37.9,,90,       136,       290,  46.9,,C,,10,02
008435,INTERBORO INSTITUTE,,450 W 56TH ST,NEW YORK,NY,10019,2 yr/Prop,92,        86,       208,  41.3,,91,        89,       232,  38.4,,90,        88,       279,  31.5,,,,08,02
022386,BETTY OWEN SCHOOLS,,"350 - 5TH AVE, LL1",NEW YORK,NY,10118,1 yr/Prop,92,       509,      1252,  40.7,,91,       948,      1962,  48.3,,90,       423,      1541,  27.4,,,,15,02
007518,APEX TECHNICAL SCHOOL,,635 AVENUE OF THE AMERICAS,NEW YORK,NY,10011,600 hr/Prop,92,       264,       658,  40.1,,91,      1519,      2956,  51.4,,90,      2149,      4503,  47.7,,,,15,02
007522,CONTINENTAL SCHOOL OF BEAUTY CULTUR,E,633 JEFFERSON RD,ROCHESTER,NY,14623,1 yr/Prop,92,       107,       269,  39.8,,91,       134,       342,  39.2,,90,        82,       306,  26.8,,,,30,02
022542,TECHNO-DENT TRAINING CENTER,,101 WEST 31ST ST,NEW YORK,NY,10001,1 yr/Prop,92,        25,        63,  39.7,,91,        25,        67,  37.3,,90,        29,        77,  37.7,,,,15,02
021491,PACE BUSINESS SCHOOL (THE),,164 ASHBURTON AVE,YONKERS,NY,10701,1 yr/Prop,92,        70,       177,  39.5,,91,       114,       292,  39.0,,90,        99,       314,  31.5,,,,17,02
025838,SCS BUSINESS & TECHNICAL INSTITUTE,,163-20 JAMAICA AVE,JAMAICA,NY,11432,600 hr/Prop,92,       138,       355,  38.9,,91,       409,       790,  51.8,,90,       227,       470,  48.3,,,,06,02
007417,CONTEMPORARY SCHOOL OF BEAUTY CULTU,RE,417 S CLINTON ST,SYRACUSE,NY,13202,1 yr/Prop,92,        27,        71,  38.0,,91,        21,        59,  35.6,,90,        23,        64,  35.9,,C,,25,02
022532,SUPERIOR CAREER INSTITUTE,,116 W 14TH ST,NEW YORK,NY,10011,1 yr/Prop,92,       130,       342,  38.0,,91,        53,       193,  27.5,,90,       122,       367,  33.2,,,,15,02
007373,COLONNA BEAUTY SCHOOL OF ALBANY,,86 LEXINGTON AVE,ALBANY,NY,12206,1 yr/Prop,92,        18,        49,  36.7,,91,        15,        39,  38.5,,90,         9,        35,  25.7,,,,23,02
025843,SCS BUSINESS & TECHNICAL INSTITUTE,,384 BRIDGE ST,BROOKLYN,NY,11201,600 hr/Prop,92,        62,       170,  36.5,,91,       280,       423,  66.2,,90,       193,       309,  62.5,,,,11,02
007809,WILFRED ACADEMY OF HAIR AND BEAUTY,CULTURE,1657 BROADWAY,NEW YORK,NY,10019,1 yr/Prop,92,       139,       383,  36.3,,91,       196,       446,  43.9,,90,       276,       559,  49.4,,,,08,02
020977,AMERICAN BUSINESS INSTITUTE,,1657 BROADWAY,NEW YORK,NY,10019,1 yr/Prop,92,       237,       654,  36.2,,91,       452,      1388,  32.6,,90,       910,      2182,  41.7,,,,15,02
022487,BUFFALO VOCATIONAL TECHNICAL CTR PR,ACTICAL NURS PROG,820 NORTHAMPTON ST,BUFFALO,NY,14211,1 yr/Pub,92,         1,         5,  35.7,*,91,         3,         5,  45.5,*,90,         1,         4,  25.0,*,,,33,02
022179,CENTRAL ACADEMY OF BEAUTY CULTURE,,"ROUTE 94, PO BOX 608-A",VAILS GATE,NY,12584,1 yr/Prop,92,        14,        41,  34.1,,91,         8,        23,  19.7,*,90,         2,        23,  15.9,*,,,21,02
022696,COMMERCIAL DRIVER TRAINING,,600 PATTON AVE,WEST BABYLON,NY,11704,600 hr/Prop,92,       196,       586,  33.4,,91,       220,       617,  35.7,,90,       204,       659,  31.0,,,,02,02
021873,DARKEI NOAM RABBINICAL COLLEGE,,2822 AVENUE J,BROOKLYN,NY,11210,5 yr/Priv,92,         1,         2,  33.3,*,91,         1,         4,  16.7,*,90,         0,         0,   0.0,*,,,10,02
009284,BRITTANY BEAUTY CENTER,,3272 HEMPSTEAD TURNPIKE,LEVITTOWN,NY,11756,1 yr/Prop,92,        10,        30,  33.3,,91,         8,        38,  21.1,,90,         6,        37,  16.2,,,,04,02
026137,QUEENS COMPUTER CENTER,,90-34 - 161ST STREET,JAMAICA,NY,11432,1 yr/Prop,92,        23,        70,  32.9,,91,         9,        39,  23.1,,90,         1,        10,  10.0,,,,06,02
004825,TAYLOR BUSINESS INSTITUTE,,ONE PENN PLAZ,NEW YORK,NY,10119,2 yr/Prop,92,        93,       283,  32.9,,91,        72,       330,  21.8,,90,       108,       443,  24.4,,,,17,02
023142,NORTHERN WESTCHESTER SCH OF HAIRDRE,SSING & COSMETOLOGY,19 BANK ST,PEEKSKILL,NY,10566,1 yr/Prop,92,        14,        43,  32.6,,91,         7,        40,  17.5,,90,         9,        37,  24.3,,,,21,02
004811,ROCHESTER BUSINESS INSTITUTE,,"1850 RIDGE RD, E",IRONDEQUOIT,NY,14622,2 yr/Prop,92,        55,       174,  31.6,,91,        44,       157,  28.0,,90,        24,       120,  20.0,,,,90,02
013143,JON LOUIS SCHOOL OF BEAUTY,,1145 DEAR PARK AVE,NORTH BABYLON,NY,11703,1 yr/Prop,92,        28,        89,  31.5,,91,        17,        68,  25.0,,90,        12,        64,  18.8,,,,02,02
021532,NOTHEAST INSTITUTE,,2643 MAIN STREET,BUFFALO,NY,14214,1 yr/Prop,92,       168,       534,  31.5,,91,       173,       453,  38.2,,90,       156,       497,  31.4,,,,90,02
007388,LEARNING INSTITUTE FOR BEAUTY SCIEN,CES,173-A FULTON AVE,HEMPSTEAD,NY,11550,1 yr/Prop,92,        95,       304,  31.3,,91,        69,       232,  29.7,,90,        81,       236,  34.3,,,,05,02
007751,RICHARD I SCHOOL OF BEAUTY CULTURE,,314 WALL ST,KINGSTON,NY,12401,1 yr/Prop,92,        14,        45,  31.1,,91,         8,        37,  21.6,,90,         1,        36,   2.8,,,,28,02
007408,RICHARD I BEAUTY SCHOOL,,288 MAIN MALL,POUGHKEEPSIE,NY,12601,1 yr/Prop,92,         7,        22,  30.9,*,91,         6,        19,  26.9,*,90,         8,        27,  18.6,*,,,21,02
022195,MILDRED ELLEY BUSINESS SCHOOL,,"2 COMPUTER DRIVE, S",ALBANY,NY,12205,1 yr/Prop,92,       140,       458,  30.6,,91,        98,       364,  26.9,,90,        74,       383,  19.3,,,,21,02
004776,CENTRAL YESHIVA TOMCHEI TMIMIN LUBA,VITZ,841-853 OCEAN PARKWAY,BROOKLYN,NY,11230,4 yr/Priv,92,         0,         0,  30.0,*,91,         0,         2,  22.7,*,90,         3,         8,  18.1,*,,,10,02
008555,HAIR DESIGN INSTITUTE AT LIVINGSTON, STREET,169 LIVINGSTON ST,BROOKLYN,NY,11201,1 yr/Prop,92,        21,        71,  29.6,,91,        23,        74,  31.1,,90,        29,        72,  40.3,,,,11,02
022949,INSTITUTE OF AUDIO RESEARCH,,64 UNIVERSITY PLACE,NEW YORK,NY,10003,1 yr/Prop,92,       134,       455,  29.5,,91,        93,       345,  27.0,,90,        61,       401,  15.2,,,,08,02
025858,TEFFT BUSINESS SCHOOL (THE),,200 HAMILTON AVE,WHITE PLAINS,NY,10601,1 yr/Prop,92,        48,       164,  29.3,,91,        44,       143,  30.8,,90,        26,       110,  23.6,,,,20,02
009727,HAIR DESIGN INSTITUTE IN FLUSHING,,54-40 MYRTLE AVE,RIDGEWOOD,NY,11385,1 yr/Prop,92,        21,        72,  29.2,,91,        32,       126,  25.4,,90,        48,       150,  32.0,,,,09,02
010930,SUBURBAN TECHNICAL SCHOOL,,175 FULTON AVE,HEMPSTEAD,NY,11550,1 yr/Prop,92,       417,      1435,  29.1,,91,       478,      1214,  39.4,,90,       322,      1249,  25.8,,,,05,02
011031,TECHNICAL CAREER INSTITUTES,,320 W 31ST ST,NEW YORK,NY,10001,2 yr/Prop,92,       243,       839,  29.0,,91,       135,       577,  23.4,,90,        84,       539,  15.6,,,,15,02
011921,WESTCHESTER SCHOOL OF BEAUTY CULTUR,E,49 E PROSPECT AVE,MOUNT VERNON,NY,10550,1 yr/Prop,92,        27,        94,  28.7,,91,        41,       111,  36.9,,90,        26,        97,  26.8,,,,20,02
021732,LEARNING INSTITUTE FOR BEAUTY SCIEN,CES,"22 W 34TH ST, 2ND FLR",NEW YORK,NY,10001,1 yr/Prop,92,        27,        97,  27.8,,91,        14,        54,  25.9,,90,        15,        45,  33.3,,,,15,02
013029,BORICUA COLLEGE,,3755 BROADWAY,NEW YORK,NY,10032,4 yr/Priv,92,        53,       192,  27.6,,91,        69,       217,  31.8,,90,        76,       258,  29.5,,,,16,02
008611,"CUNY, HOSTOS CMTY COLLEGE & CUNY RE",SEARCH FOUNDATION,475 GRAND CONCOURSE,BRONX,NY,10451,2 yr/Pub,92,        81,       297,  27.3,,91,       140,       425,  32.9,,90,       165,       540,  30.6,,C,,18,02
007375,ISLAND DRAFTING & TECHNICAL INSTITU,TE,128 BROADWAY,AMITYVILLE,NY,11701,1 yr/Prop,92,        47,       173,  27.2,,91,        50,       171,  29.2,,90,        33,       208,  15.9,,,,02,02
007401,MANDL SCHOOL,,254 W 54TH ST,NEW YORK,NY,10019,1 yr/Prop,92,       181,       667,  27.1,,91,       180,       527,  34.2,,90,       203,       696,  29.2,,,,15,02
007904,TROY SCHOOL OF BEAUTY CULTURE,,86 CONGRESS ST,TROY,NY,12180,1 yr/Prop,92,         5,        23,  26.6,*,91,         6,        19,  22.6,*,90,         6,        22,  18.5,*,,,23,02
007372,AUSTIN BEAUTY SCHOOL,,527 CENTRAL AVE,ALBANY,NY,12206,1 yr/Prop,92,        30,       113,  26.5,,91,        27,       106,  25.5,,90,        32,       114,  28.1,,,,23,02
002879,SULLIVAN COUNTY COMMUNITY COLLEGE,,***,LOCH SHELDRAKE,NY,12759,2 yr/Pub,92,        86,       327,  26.3,,91,        59,       333,  17.7,,90,        54,       349,  15.5,,,,28,02
004749,BRYANT & STRATTON BUSINESS INSTITUT,E,1259 CENTRAL AVE,ALBANY,NY,12205,2 yr/Prop,92,        46,       177,  26.0,,91,        34,       144,  23.6,,90,        28,       141,  19.9,,,,23,02
007387,WILFRED ACADEMY OF HAIR AND BEAUTY,CULTURE,544 ROUTE 111,HAUPPAUGE,NY,11788,1 yr/Prop,92,        27,       104,  26.0,,91,        30,        90,  33.3,,90,        24,       117,  20.5,,,,01,02
008276,BRYANT & STRATTON BUSINESS INSTITUT,E,953 JAMES STREET,SYRACUSE,NY,13202,2 yr/Prop,92,       202,       800,  25.3,,91,       161,       776,  20.7,,90,       259,      1173,  22.1,,,,,02
007413,ROYAL BARBER AND BEAUTY SCHOOL,,108-112 BROADWAY,SCHENECTADY,NY,12305,1 yr/Prop,92,        21,        84,  25.0,,91,        10,        34,  29.4,,90,         6,        16,  23.6,*,,,23,02
012045,CENTRAL SUFFOLK SCHOOL OF RADIOLOGI,CAL TECHNOLOGY,1300 ROANOKE AVE,RIVERHEAD,NY,11901,2 yr/Priv,92,         0,         2,  25.0,*,91,         0,         0,  16.7,*,90,         1,         2,  16.7,*,,,01,02
009576,RAPHAEL SCHOOL OF BEAUTY CULTURE,,318-320 W 3RD ST,JAMESTOWN,NY,14701,1 yr/Prop,92,         2,        14,  24.6,*,91,         6,        23,  23.8,*,90,         6,        20,  21.9,*,,,34,02
007573,LEARNING INSTITUTE FOR BEAUTY SCIEN,CES,38-15 BROADWAY,ASTORIA,NY,11103,1 yr/Prop,92,        19,        78,  24.4,,91,         4,        24,  16.1,*,90,         3,        17,  18.3,*,,,09,02
009077,UTICA SCHOOL OF COMMERCE,,201 BLEECKER STREET,UTICA,NY,13501,2 yr/Prop,92,        34,       140,  24.3,,91,        18,       132,  13.6,,90,        16,       138,  11.6,,,,25,02
021760,CHERYL FELL'S SCHOOL OF BUSINESS,,2541 MILITARY RD,NIAGARA FALLS,NY,14304,1 yr/Prop,92,         1,        13,  24.3,*,91,         4,        12,  28.6,*,90,         4,        12,  24.6,*,,,32,02
022999,A BUSINESS CAREER INSTITUTE,,91-31 QUEENS BLVD,ELMHURST-A,NY,11373,1 yr/Prop,92,        16,        66,  24.2,,91,         7,        63,  11.1,,90,        21,        72,  29.2,,,,07,02
007752,JON LOUIS SCHOOL OF BEAUTY,,21 N OCEAN AVE,PATCHOGUE,NY,11772,1 yr/Prop,92,        15,        65,  23.1,,91,        26,        83,  31.3,,90,        36,       142,  25.4,,,,01,02
012561,FIVE TOWNS COLLEGE,,305 N SERVICE RD,DIX HILLS,NY,11746,4 yr/Prop,92,        28,       128,  21.9,,91,        18,       113,  15.9,,90,        22,       105,  21.0,,,,90,02
012072,PHILLIPS HAIRSTYLING INSTITUTE,,528 W ONONDAGA ST,SYRACUSE,NY,13204,1 yr/Prop,92,        16,        73,  21.9,,91,        19,        81,  23.5,,90,        27,       101,  26.7,,,,27,02
005208,WESTCHESTER BUSINESS INSTITUTE,,325 CENTRAL AVE PO BOX 710,WHITE PLAINS,NY,10606,2 yr/Prop,92,       173,       789,  21.9,,91,       141,       680,  20.7,,90,       134,       883,  15.2,,,,20,02
007391,BEAUTY SCHOOL OF MIDDLETOWN,,225 DOLSON AVE,MIDDLETOWN,NY,10940,1 yr/Prop,92,        13,        60,  21.7,,91,        25,        50,  50.0,,90,        12,        52,  23.1,,,,22,02
007398,KATHARINE GIBBS SCHOOL,,200 PARK AVE,NEW YORK,NY,10119,2 yr/Prop,92,       130,       602,  21.6,,91,        81,       503,  16.1,,90,        75,       552,  13.6,,,,08,02
002880,"SUNY, ULSTER COUNTY COMMUNITY COLLE",GE,**,STONE RIDGE,NY,12484,2 yr/Pub,92,        20,        94,  21.3,,91,         9,        66,  13.6,,90,        22,       124,  17.7,,,,28,02
022060,HUNTER BUSINESS SCHOOL,,3601 HEMPSTEAD TURNPIKE,LEVITTOWN,NY,11756,1 yr/Prop,92,         5,        17,  21.2,*,91,         3,        24,  11.7,*,90,         6,        25,  23.8,*,,,04,02
002678,BRYANT & STRATTON BUSINESS INSTITUT,E,1028 MAIN ST,BUFFALO,NY,14240,2 yr/Prop,92,       301,      1428,  21.1,,91,       395,      1668,  23.7,,90,       445,      2217,  20.1,,,,33,02
026170,CONTINENTIAL SCHOOL OF BEAUTY CULTU,RE,215 MAIN ST,BATAVIA,NY,14020,1 yr/Prop,92,        28,       133,  21.1,,91,        11,        52,  21.2,,90,        35,       165,  21.2,,,,30,02
021763,SPENCER BUSINESS & TECHNICAL INSTIT,UTE,200 STATE STREET,SCHENECTADY,NY,12305,2 yr/Prop,92,        28,       134,  20.9,,91,        31,       131,  23.7,,90,        29,       205,  14.1,,,,23,02
002693,"CUNY, JOHN JAY COLLEGE OF CRIMINAL",JUSTICE,444 WEST 56TH STREET,NEW YORK,NY,10019,5 yr/Pub,92,        45,       216,  20.8,,91,        51,       242,  21.1,,90,        89,       431,  20.6,,,,15,02
021074,JON LOUIS SCHOOL OF BEAUTY,,2981 HEMSTEAD TURNPIKE,LEVITTOWN,NY,11756,1 yr/Prop,92,        21,       102,  20.6,,91,         8,        43,  18.6,,90,        12,        39,  30.8,,,,04,02
007394,BERKELEY SCHOOL OF MANHATTAN (THE),,3 E 43 ST,NEW YORK,NY,10017,2 yr/Prop,92,       100,       492,  20.3,,91,        91,       447,  20.4,,90,        40,       369,  10.8,,,,15,02
023487,CAREER BLAZERS LEARNING CENTER,,290 MADISON AVE,NEW YORK,NY,10017,600 hr/Prop,92,       121,       596,  20.3,,91,       172,       790,  21.8,,90,       223,       994,  22.4,,,,14,02
006788,"SUNY, TOMPKINS CORTLAND COMMUNITY C",OLLEGE,170 NORTH STREET,DRYDEN,NY,13053,2 yr/Pub,92,        86,       424,  20.3,,91,        49,       375,  13.1,,90,        66,       420,  15.7,,,,25,02
030310,TRAVEL INSTITUTE,,15 PARK ROW #617,NEW YORK,NY,10038,300 hr/Prop,92,        13,        64,  20.3,,91,         0,         1,   0.0,,90,       N/A,       N/A,   N/A,,,,08,02
002862,BROOME COMMUNITY COLLEGE,,PO BOX 1017,BINGHAMTON,NY,13902,2 yr/Pub,92,       106,       525,  20.2,,91,        71,       540,  13.1,,90,        84,       616,  13.6,,,,28,02
022878,NATIONAL TRACTOR TRAILER SCHOOL,,"4650 BUCKLEY RD, PO BOX 208",LIVERPOOL,NY,13088,600 hr/Prop,92,       191,       946,  20.2,,91,       386,      1498,  25.8,,90,       588,      1605,  36.6,,,,27,02
021068,BRAMSON ORT TECHNICAL INSTITUTE,,69-30 AUSTIN ST,FOREST HILLS,NY,11375,2 yr/Priv,92,         1,         1,  20.0,*,91,         0,         1,  14.6,*,90,         3,        18,  15.7,*,,,07,02
021719,ALVIN AILEY AMERICAN DANCE CENTER,,"211 W 61ST ST, 3RD FLR",NEW YORK,NY,10023,2 yr/Priv,92,         5,        11,  20.0,*,91,         1,        14,  11.5,*,90,         1,        10,  13.8,*,,,08,02
021822,NEW SCHOOL OF CONTEMPORARY RADIO,,50 CALVIN AVENUE,ALBANY,NY,12206,600 hr/Prop,92,        14,        70,  20.0,,91,        20,        84,  23.8,,90,        12,        70,  17.1,,,,,02
002692,"CUNY, BRONX COMMUNITY COLLEGE",,UNIVERSITY AVE & W 181 ST,BRONX,NY,10453,2 yr/Pub,92,        43,       216,  19.9,,91,        66,       262,  25.2,,90,        83,       334,  24.9,,,,18,02
026166,SHEAR EGO INTERNATIONAL SCHOOL OF H,AIR DESIGN,525 TITUS AVE,ROCHESTER,NY,14617,1 yr/Prop,92,        37,       186,  19.9,,91,         4,        46,   8.7,,90,         0,        14,   0.0,,,,30,02
002881,"SUNY, WESTCHESTER COMMUNITY COLLEGE",,75 GRASSLANDS RD,VALHALLA,NY,10595,2 yr/Pub,92,        37,       186,  19.9,,91,        24,       175,  13.7,,90,        24,       179,  13.4,,,,19,02
012470,BRYANT & STRATTON BUSINESS INSTITUT,E,82 ST PAUL ST,ROCHESTER,NY,14604,2 yr/Prop,92,       113,       572,  19.8,,91,       130,       658,  19.8,,90,       221,       927,  23.8,,,,30,02
009043,ELMIRA BUSINESS INSTITUTE,,180 CLEMENS CTR PKWY,ELMIRA,NY,14901,1 yr/Prop,92,        49,       249,  19.7,,91,        57,       257,  22.2,,90,        32,       213,  15.0,,,,34,02
021059,HAIR DESIGN INSTITUTE AT FIFTH AVEN,UE,6711 5TH AVE,BROOKLYN,NY,11220,1 yr/Prop,92,        12,        61,  19.7,,91,        25,        76,  32.9,,90,        33,       102,  32.4,,,,13,02
007109,"SUNY COLLEGE, OLD WESTBURY",,POST OFFICE BOX 210,OLD WESTBURY,NY,11568,4 yr/Pub,92,        79,       401,  19.7,,91,        74,       388,  19.1,,90,        56,       405,  13.8,,,,03,02
002704,COLLEGE OF NEW ROCHELLE,,CASTLE PL,NEW ROCHELLE,NY,10805,5 yr/Priv,92,       133,       677,  19.6,,91,       141,       634,  22.2,,90,       118,       659,  17.9,,,,20,02
025256,NEW YORK RESTAURANT SCHOOL,,"75 VARICK ST, 16TH FLR",NEW YORK,NY,10013,1 yr/Prop,92,       103,       527,  19.5,,91,        85,       434,  19.6,,90,        49,       502,   9.8,,,,02,02
002691,"CUNY, BOROUGH OF MANHATTAN COMMUNIT",Y COLLEGE,199 CHAMBERS ST,NEW YORK,NY,10007,2 yr/Pub,92,       118,       609,  19.4,,91,       251,      1038,  24.2,,90,       113,       688,  16.4,,,,15,02
021634,STENOTYPE ACADEMY,,291 BROADWAY,NEW YORK,NY,10007,2 yr/Prop,92,        32,       165,  19.4,,91,        23,       154,  14.9,,90,        31,       224,  13.8,,,,15,02
006785,SCHENECTADY COUNTY COMMUNITY COLLEG,E,78 WASHINGTON AVE,SCHENECTADY,NY,12305,2 yr/Pub,92,        45,       234,  19.2,,91,        35,       204,  17.2,,90,        28,       254,  11.0,,,,21,02
010051,"CUNY, LA GUARDIA COMMUNITY COLLEGE",,31-10 THOMSON AVENUE,LONG ISLAND CITY,NY,11101,2 yr/Pub,92,        31,       162,  19.1,,91,        32,       224,  14.3,,90,        49,       258,  19.0,,,,09,02
011647,KATHARINE GIBBS SCHOOL,,535 BROAD HOLLOW RD,MELVILLE,NY,11747,2 yr/Prop,92,       125,       654,  19.1,,91,        52,       348,  14.9,,90,        34,       365,   9.3,,,,02,02
012819,KRISSLER BUSINESS INSTITUTE,,166 MANSION ST,POUGHKEEPSIE,NY,12601,2 yr/Prop,92,        18,        94,  19.1,,91,        14,        60,  23.3,,90,         8,        86,   9.3,,,,21,02
002694,"CUNY, KINGSBOROUGH COMMUNITY COLLEG",E,2001 ORIENTAL BLVD,BROOKLYN,NY,11235,2 yr/Pub,92,        47,       249,  18.9,,91,        62,       350,  17.7,,90,        53,       319,  16.6,,,,10,02
021240,ORANGE-ULSTER BOCES SCHOOL OF PRACT,ICAL NURSING,GIBSON RD,GOSHEN,NY,10924,1 yr/Pub,92,         9,        48,  18.8,,91,         1,        29,   3.9,*,90,         0,        29,   6.1,*,,,22,02
010153,"NORTH GENERAL HOSP, HELENE FULD SCH", OF NURS JT DISEASES,1919 MADISON AVE,NEW YORK,NY,10035,2 yr/Priv,92,         4,        26,  18.8,*,91,        10,        33,  30.3,,90,         5,        42,  11.9,,,,16,02
021692,EUROPEAN AMERICAN BEAUTY SCHOOL,,4 WEBER AVE,MALVERNE,NY,11565,1 yr/Prop,92,         3,        16,  18.6,*,91,         2,        16,  16.7,*,90,         6,        27,  15.5,*,,,05,02
012293,VEEB NASSAU COUNTY SCHOOL OF PRACTI,CAL NURSING,899-A JERUSALEM AVE,UNIONDALE,NY,11553,1 yr/Pub,92,        26,       140,  18.6,,91,        23,       115,  20.0,,90,        18,       102,  17.6,,,,05,02
010052,JEFFERSON-LEWIS BOCES PROGRAM OF PR,ACTICAL NURSING,RD #1 ARSENAL ST RD,WATERTOWN,NY,13601,1 yr/Pub,92,         3,        27,  18.6,*,91,        11,        35,  31.4,,90,         5,        40,  12.5,,,,26,02
021794,MID-SUFFOLK SCHOOL OF PRACTCAL NURS,ES BOCES #2,201 SUNRISE HWY,PATCHOGUE,NY,11772,1 yr/Pub,92,         4,        21,  18.5,*,91,         3,        22,  13.3,*,90,         5,        22,   7.6,*,,,01,02
025135,MAR JON SCHOOL OF BEAUTY CULTURE,,3153 EGGERT ROAD,TONAWANDA,NY,14150,1 yr/Prop,92,         3,        23,  18.3,*,91,         0,         3,  19.0,*,90,         8,        34,  23.5,,,,31,02
021460,WAYNE-FINGER LAKES BOCES PRACTICAL,NURSING,3501 COUNTY RD 20,STANLEY,NY,14561,2 yr/Pub,92,         1,         5,  18.2,*,91,         1,         6,  20.0,*,90,         2,        11,  20.9,*,,,31,02
009409,CENTRAL CITY BUSINESS INSTITUTE,,224 HARRISON ST,SYRACUSE,NY,13202,2 yr/Prop,92,        32,       178,  18.0,,91,        28,       189,  14.8,,90,        31,       269,  11.5,,,,27,02
004759,"CUNY, YORK COLLEGE",,94-20 GUY R BREWER BLVD,JAMAICA,NY,11451,4 yr/Pub,92,        37,       206,  18.0,,91,        45,       260,  17.3,,90,        43,       312,  13.8,,,,07,02
002772,MERCY COLLEGE,,555 BROADWAY,DOBBS FERRY,NY,10522,5 yr/Priv,92,       119,       660,  18.0,,91,        93,       745,  12.5,,90,       117,       841,  13.9,,,,20,02
012927,"SYRACUSE CENTRAL TECHNICAL HS, PRAC",TICAL NURSING,258 E ADAMS ST,SYRACUSE,NY,13202,1 yr/Pub,92,         4,        19,  17.9,*,91,         4,        25,  21.8,*,90,         2,        12,  22.2,*,,,27,02
006787,"SUNY, CLINTON COMMUNITY COLLEGE",,**,PLATTSBURGH,NY,12901,2 yr/Pub,92,        38,       213,  17.8,,91,        23,       181,  12.7,,90,        31,       232,  13.4,,,,26,02
005177,LONG ISLAND COLLEGE HOSPITAL SCH OF, RADIOLOGIC TECH,340 HENRY ST,BROOKLYN,NY,11201,2 yr/Priv,92,         1,         1,  17.6,*,91,         2,         8,   8.7,*,90,         0,         8,   0.0,*,,,11,02
020564,CAPRI SCHOOL OF HAIR DESIGN,,28 S MAIN ST,SPRING VALLEY,NY,10977,1 yr/Prop,92,         6,        34,  17.6,,91,         9,        39,  23.1,,90,        17,        60,  28.3,,,,22,02
021702,ALBANY-SCHOHARIE-SCHENECTADY BOCES,PRACTICAL NURS PROG,1015 WATERVLIET SHAKER RD,ALBANY,NY,12205,1 yr/Pub,92,        10,        57,  17.5,,91,         9,        64,  14.1,,90,         4,        28,   9.3,*,,,23,02
002877,"SUNY, ROCKLAND COMMUNITY COLLEGE",,145 COLLEGE RD,SUFFERN,NY,10901,2 yr/Pub,92,        34,       194,  17.5,,91,        27,       212,  12.7,,90,        32,       261,  12.3,,,,22,02
022303,HEADPEOPLE SCHOOL OF HAIR DESIGN,,27 S MIDDLETOWN RD,NANUET,NY,10954,1 yr/Prop,92,         2,        16,  17.4,*,91,         2,        14,  20.5,*,90,         4,        16,  18.3,*,,,22,02
007405,WOOD/TOBE-COBURN SCHOOL,,8 E 40TH ST,NEW YORK,NY,10016,2 yr/Prop,92,        54,       319,  16.9,,91,        31,       363,   8.5,,90,        47,       417,  11.3,,,,14,02
020757,BRIARCLIFFE SCHOOL,,250 CROSSWAYS PARK DRIVE,WOODBURY,NY,11797,2 yr/Prop,92,       122,       730,  16.7,,91,       101,       666,  15.2,,90,        92,       868,  10.6,,,,03,02
011435,MEMORIAL HOSPITAL SCHOOL OF RADIOLO,GIC TECHNOLOGY,600 NORTHERN BLVD,ALBANY,NY,12204,2 yr/Priv,92,         0,         1,  16.7,*,91,         1,         4,  12.5,*,90,         0,         1,   0.0,*,,,23,02
005064,ST JAMES MERCY HOSPITAL SCHOOL OF R,ADIOGRAPHY,411 CANISTEO ST,HORNELL,NY,14843,2 yr/Priv,92,         0,         2,  16.7,*,91,         1,         3,  28.6,*,90,         0,         1,  11.1,*,,,34,02
002771,MATER DEI COLLEGE,,RIVERSIDE DR,OGDENSBURG,NY,13669,2 yr/Priv,92,        17,       103,  16.5,,91,        19,       103,  18.4,,90,        31,       140,  22.1,,,,26,02
