GSL_ID,NAME,SUB_NAME,ADDR,CITY,STATE,ZIP,TYPE_CNTRL,YR_1,NBD_1,NBR_1,DRATE_1,AVG_1,YR_2,NBD_2,NBR_2,DRATE_2,AVG_2,YR_3,NBD_3,NBR_3,DRATE_3,AVG_3,FLAG_1,FLAG_2,CONG_DIST,REGION
022004,SIKESTON BEAUTY COLG,,127 KINGSWAY MALL,SIKESTON,MO,63801,1 yr/Prop,93,         5,        10,  43.4,*,92,        10,        18,  42.9,*,91,         8,        25,  39.6,*,C,,08,07
025647,ELAINE STEVEN BEAUTY COLG,,2208 CHAMBERS RD,ST LOUIS,MO,63136,1 yr/Prop,93,        25,        74,  33.8,,92,        20,        75,  26.7,,91,        21,        57,  36.8,,,,01,07
020636,TAD TECHNICAL INSTITUTE - KANSAS,CITY,7910 TROOST AVE,KANSAS CITY,MO,64131,2 yr/Prop,93,        46,       140,  32.9,,92,        48,       145,  33.1,,91,        45,       147,  30.6,,,,05,07
022661,EASTERN JACKSON COUNTY COLLEGE OF,ALLIED HEALTH,808 S 15TH ST,BLUE SPRINGS,MO,64015,1 yr/Prop,93,         0,        17,  32.2,*,92,         6,        55,  10.9,,91,        41,        74,  55.4,,C,,05,07
002475,KEMPER MILITARY SCHL & COLG,,,BOONVILLE,MO,65233,2 yr/Priv,93,        27,        98,  27.6,,92,        35,       107,  32.7,,91,        27,        92,  29.3,,,,06,07
005430,POPLAR BLUFF AREA VOCNL TECHL SCHL,,POB 47,POPLAR BLUFF,MO,63901,1 yr/Pub,93,         7,        26,  26.7,*,92,         5,        30,  16.7,,91,        11,        30,  36.7,,,,08,07
022924,COLUMBIA COLG OF HAIRSTYLING,,1729 W BROADWAY,COLUMBIA,MO,65201,1 yr/Prop,93,         2,        10,  25.6,*,92,         5,        15,  27.7,*,91,         4,        18,  29.3,*,,,09,07
021149,BRYAN INSTITUTE,,12184 NATURAL BRIDGE RD,BRIDGETON,MO,63044,1 yr/Prop,93,        30,       118,  25.4,,92,       N/A,       N/A,   N/A,,91,       N/A,       N/A,   N/A,,,,02,07
025997,VATTEROTT COLLEGE,,3925-29 INDUSTRIAL DR,ST. ANN,MO,63074,2 yr/Prop,93,       127,       509,  25.0,,92,        61,       282,  21.6,,91,        42,       170,  24.7,,,,02,07
009657,CAREER BEAUTY SCHOOL,,1821 DUNN RD,FLORISSANT,MO,63033,1 yr/Prop,93,         0,         0,  25.0,*,92,         1,         7,  45.5,*,91,         2,         5,  57.1,*,C,,01,07
022392,AL-MED ACADEMY,,10963 ST CHARLES ROCK RD,ST. LOUIS,MO,63074,1 yr/Prop,93,       110,       446,  24.7,,92,       118,       390,  30.3,,91,       125,       311,  40.2,,,,02,07
023040,MISSOURI TECHL SCHL,,1167 CORPORATE LAKE DR,ST LOUIS,MO,63132,4 yr/Prop,93,        49,       206,  23.8,,92,        53,       225,  23.6,,91,        56,       223,  25.1,,,,01,07
002489,MISSOURI VALLEY COLG,,500 E COLG ST,MARSHALL,MO,65340,4 yr/Priv,93,       126,       569,  22.1,,92,       103,       537,  19.2,,91,       130,       543,  23.9,,,,06,07
022506,PHILLIPS JUNIOR COLG,,1010 W SUNSHINE,SPRINGFIELD,MO,65807,2 yr/Prop,93,        84,       387,  21.7,,92,       112,       429,  26.1,,91,        93,       301,  30.9,,,,07,07
007557,ITT TECHL INST,,13505 LAKEFRONT DR,EARTH CITY,MO,63045,4 yr/Prop,93,       100,       467,  21.4,,92,        99,       554,  17.9,,91,       102,       471,  21.7,,,,02,07
024991,ADAM & EVE COLLEGE OF COSMETOLOGY,,214 N OSAGE,INDEPENDENCE,MO,64056,1 yr/Prop,93,         6,        26,  20.9,*,92,         8,        33,  24.2,,91,         4,        27,  19.4,*,,,05,07
010951,O'FALLON TECHNICAL CENTER,,5101 MC REE AVE,ST. LOUIS,MO,63110,1 yr/Pub,93,         2,        17,  20.7,*,92,         6,        25,  25.7,*,91,        10,        45,  22.2,,,,03,07
005531,CHILLICOTHE AREA VOCNL TECHL SCHL,,1200 FAIR ST,CHILLICOTHE,MO,64601,1 yr/Pub,93,         8,        39,  20.5,,92,         5,        15,  23.4,*,91,         1,        14,  11.8,*,,,06,07
023616,CONCORDE CAREER INST,,3239 BROADWAY,KANSAS CITY,MO,64111,1 yr/Prop,93,         9,        44,  20.5,,92,       N/A,       N/A,   N/A,,91,       N/A,       N/A,   N/A,,,,05,07
022145,SALEM COLLEGE OF HAIRSTYLING,,1118 SOUTH MAIN STREET,SALEM,MO,65560,1 yr/Prop,93,         2,         9,  20.0,*,92,         3,        17,  26.0,*,91,         3,        14,  28.3,*,C,,08,07
002522,WENTWORTH MILITARY ACDMY,,18TH & WASHINGTON,LEXINGTON,MO,64067,2 yr/Priv,93,        12,        61,  19.7,,92,         6,        45,  13.3,,91,         1,        34,   2.9,,,,04,07
021422,LEX LA RAY TECHL CENTER,,2323 HIGH SCHL DR,LEXINGTON,MO,64067,1 yr/Pub,93,         5,        23,  19.6,*,92,         2,        16,  18.2,*,91,         2,         7,  20.0,*,,,04,07
021659,CHILLICOTHE BEAUTY ACDMY,,505 ELM ST,CHILLICOTHE,MO,64601,1 yr/Prop,93,         3,        20,  19.5,*,92,         3,        12,  17.2,*,91,         2,         9,  13.3,*,,,06,07
002484,PENN VALLEY CMNTY COLG,,3201 SW TRAFFICWAY,KANSAS CITY,MO,64111,2 yr/Pub,93,        72,       372,  19.4,,92,       110,       404,  27.2,,91,       105,       370,  28.4,,,,05,07
025513,SOUTHWEST SCHL OF BROADCASTING,,1031 E BATTLEFIELD STE 212B,SPRINGFIELD,MO,65807,1 yr/Prop,93,         6,        31,  19.4,,92,         3,        21,  23.8,*,91,        11,        36,  30.6,,,,07,07
026080,NEOSHO BEAUTY COLG,,116 N WOOD ST,NEOSHO,MO,64850,1 yr/Prop,93,         6,        25,  19.1,*,92,         2,        24,  18.2,*,91,         5,        19,  26.3,,,,07,07
002479,LINCOLN UNIV,,CHESTNUT ST,JEFFERSON CITY,MO,65101,5 yr/Pub,93,       120,       631,  19.0,,92,        82,       452,  18.1,,91,        92,       429,  21.4,,H,,04,07
008606,TRI COUNTY TECHL SCHL,,2ND & PINE ST,ELDON,MO,65026,1 yr/Pub,93,         2,        11,  19.0,*,92,         1,         4,  20.0,*,91,         1,         6,  16.7,*,,,04,07
008552,PATRICIA STEVENS COLLEGE,,1415 OLIVE STREET,ST. LOUIS,MO,63103,2 yr/Prop,93,        20,       106,  18.9,,92,        14,       166,   8.4,,91,        10,       115,   8.7,,,,01,07
025553,PATSY AND ROB'S ACADEMY OF BEAUTY,,11977 ST CHARLES ROCK RD,BRIDGETON,MO,63044,1 yr/Prop,93,         3,        15,  18.3,*,92,         9,        36,  25.0,,91,         3,        31,   9.7,,,,02,07
010405,ELECTRONICS INST,,15329 KENSINGTON AVE,KANSAS CITY,MO,64147,2 yr/Prop,93,        40,       225,  17.8,,92,        36,       246,  14.6,,91,        34,       182,  18.7,,,,04,07
002491,MOBERLY AREA CMNTY COLG,,COLG AVE & ROLLINS ST,MOBERLY,MO,65270,2 yr/Pub,93,        62,       348,  17.8,,92,        44,       284,  15.5,,91,        47,       258,  18.2,,,,09,07
002459,CROWDER COLG,,601 LACLEDE,NEOSHO,MO,64850,2 yr/Pub,93,        45,       254,  17.7,,92,        77,       450,  17.1,,91,       106,       420,  25.2,,,,07,07
002455,DEVRY INSTITUTE OF TECHNOLOGY,,"11224 HOLMES RD, STE 600",KANSAS CITY,MO,64131,5 yr/Prop,93,       182,      1059,  17.2,,92,       205,      1212,  16.9,,91,       187,      1367,  13.7,,,,05,07
021881,PLATTE COUNTY REORGANIZED DISTRICT,R-III,POB 387,PLATTE CITY,MO,64079,1 yr/Pub,93,         8,        47,  17.0,,92,         0,        29,   6.7,*,91,         2,        27,  15.8,*,,,06,07
022892,COLUMBIA AREA CAREER CENTER,,4203 S PROVIDENCE RD,COLUMBIA,MO,65203,1 yr/Pub,93,        13,        77,  16.9,,92,        31,       116,  26.7,,91,        40,       151,  26.5,,,,09,07
004711,LINN TECHNICAL COLLEGE,,PO BOX 479,LINN,MO,65051,1 yr/Pub,93,        52,       314,  16.6,,92,        57,       363,  15.7,,91,        55,       342,  16.1,,,,04,07
012457,"STAGE ONE, THE HAIR SCHOOL",,1304 N PINE,ROLLA,MO,65401,1 yr/Prop,93,         2,         8,  16.2,*,92,         1,        14,  20.5,*,91,         3,        15,  28.1,*,,,08,07
010279,HICKEY SCHL,,940 W PORT PLAZA,ST LOUIS,MO,63146,1 yr/Prop,93,        36,       225,  16.0,,92,        35,       316,  11.1,,91,        52,       386,  13.5,,,,02,07
009795,MISSOURI SCHOOL FOR DOCTORS',ASSISTANTS,10121 MANCHESTER RD,ST. LOUIS,MO,63122,600 hr/Prop,93,        76,       479,  15.9,,92,        47,       330,  14.2,,91,        65,       242,  26.9,,,,02,07
021245,FRANKLIN TECHL SCHL,,2020 IOWA ST,JOPLIN,MO,64804,1 yr/Pub,93,         6,        38,  15.8,,92,         7,        44,  15.9,,91,         5,        37,  13.5,,,,07,07
009139,MAPLE WOODS CMNTY COLG,,2601 NE BARRY RD,KANSAS CITY,MO,64156,2 yr/Pub,93,        35,       221,  15.8,,92,        19,       164,  11.6,,91,        12,       146,   8.2,,,,06,07
020904,BOONSLICK AREA VOCNL TECHL SCHL,,RT 4 BOX 76,BOONVILLE,MO,65233,1 yr/Pub,93,         3,        20,  15.4,*,92,         3,        22,  16.4,*,91,         4,        23,  21.2,*,,,06,07
025685,GRABBER SCHL OF HAIR DESIGN,,14560 MANCHESTER RD STE 25,BALLWIN,MO,63011,1 yr/Prop,93,         4,        21,  15.3,*,92,         3,        34,   8.8,,91,         6,        30,  20.0,,,,02,07
002486,MINERAL AREA COLG,,,FLAT RIVER,MO,63601,4 yr/Pub,93,        24,       157,  15.3,,92,        26,       188,  13.8,,91,        23,       182,  12.6,,,,08,07
005429,ROLLA TECHNICAL INSTITUTE,,1304 E 10TH ST,ROLLA,MO,65401,2 yr/Pub,93,        12,        79,  15.2,,92,        26,       100,  26.0,,91,        17,        68,  25.0,,C,,08,07
021880,NORTHWEST MISSOURI AREA VOCNL TECHL, SCHL,1515 S MUNN,MARYVILLE,MO,64468,1 yr/Pub,93,         3,        20,  14.7,*,92,         5,        26,  15.4,*,91,         2,        22,  11.9,*,,,06,07
021510,HANNIBAL AREA VOCNL TECHL SCHL,,4500 MCMASTERS AVE,HANNIBAL,MO,63401,1 yr/Pub,93,         5,        34,  14.7,,92,         5,        39,  12.8,,91,         4,        41,   9.8,,,,09,07
002490,MISSOURI WESTERN STATE COLG,,4525 DOWNS DR,ST JOSEPH,MO,64507,4 yr/Pub,93,       122,       829,  14.7,,92,        90,       647,  13.9,,91,        93,       646,  14.4,,,,06,07
010347,STAGE ONE THE HAIR SCHL,,904 BRDWY,CAPE GIRARDEAU,MO,63701,1 yr/Prop,93,         5,        35,  14.3,,92,         2,        33,   6.1,,91,        18,        55,  32.7,,,,08,07
021802,METRO BUSINESS COLLEGE,,1732 N KINGSHIGHWAY,CAPE GIRARDEAU,MO,63701,600 hr/Prop,93,        44,       314,  14.0,,92,        52,       269,  19.3,,91,       133,       408,  32.6,,,,08,07
002514,NORTH CENTRAL MISSOURI COLG,,1301 MAIN POB 107,TRENTON,MO,64683,2 yr/Pub,93,        15,       107,  14.0,,92,        11,        99,  11.1,,91,        11,        91,  12.1,,,,06,07
007540,MISSOURI BAPTIST COLG,,12542 CONWAY RD,ST LOUIS,MO,63141,4 yr/Priv,93,        22,       159,  13.8,,92,        27,       147,  18.4,,91,        26,       156,  16.7,,,,02,07
023405,ST LOUIS COLG OF HEALTH CAREERS,,4484 W PINE,ST LOUIS,MO,63108,1 yr/Prop,93,        26,       188,  13.8,,92,        33,       188,  17.6,,91,        67,       205,  32.7,,,,01,07
002468,JEFFERSON COLG,,1000 VIKING DR,HILLSBORO,MO,63050,2 yr/Pub,93,        18,       132,  13.6,,92,        10,        89,  11.2,,91,         9,        87,  10.3,,,,03,07
022428,GIBSON TECHNICAL CENTER,,PO BOX 169,REEDS SPRING,MO,65737,1 yr/Pub,93,         3,        22,  13.3,*,92,         3,        37,   8.1,,91,         6,        31,  19.4,,,,07,07
022957,MISSOURI BEAUTY ACADEMY,,201 S WASHINGTON ST,FARMINGTON,MO,63640,1 yr/Prop,93,         2,        13,  13.0,*,92,         0,         4,  23.1,*,91,         1,         6,  28.2,*,,,03,07
008862,EAST CENTRAL COLG,,POB 529,UNION,MO,63084,2 yr/Pub,93,        20,       155,  12.9,,92,        10,       114,   8.8,,91,        18,       123,  14.6,,,,09,07
022775,HOUSE OF HEAVILIN OF BLUE SPRINGS,,1405 SMITH,BLUE SPRINGS,MO,64015,1 yr/Prop,93,         4,        31,  12.9,,92,         6,        34,  17.6,,91,        11,        42,  26.2,,,,05,07
005438,SALINE COUNTY CAREER CENTER,,900 W VEST,MARSHALL,MO,65340,1 yr/Pub,93,         4,        26,  12.7,*,92,         3,        23,  11.8,*,91,         2,        22,   8.1,*,,,04,07
009140,LONGVIEW COMMUNITY COLLEGE,,500 LONGVIEW RD,LEES SUMMIT,MO,64063,2 yr/Pub,93,        46,       361,  12.7,,92,        42,       293,  14.3,,91,        40,       303,  13.2,,,,04,07
012500,RANKEN TECHNICAL COLLEGE,,4431 FINNEY AVE,ST. LOUIS,MO,63113,2 yr/Priv,93,        30,       236,  12.7,,92,        19,       197,   9.6,,91,        19,       181,  10.5,,,,01,07
009519,GRANDVIEW BEAUTY COLG,,1521 MAIN,GRANDVIEW,MO,64030,1 yr/Prop,93,         1,         2,  12.5,*,92,         0,         7,   4.3,*,91,         1,         7,   5.3,*,,,04,07
011026,WARRENSBURG AREA VOCNL TECHL SCHL,,RIDGEVIEW DR,WARRENSBURG,MO,64093,1 yr/Prop,93,         4,        32,  12.5,,92,         1,        38,   2.6,,91,         0,        36,   0.0,,,,04,07
009520,NATIONAL ACADEMY OF BEAUTY ARTS,,157 CONCORD PLAZA,ST. LOUIS,MO,63128,1 yr/Prop,93,         0,        17,  12.4,*,92,         8,        42,  19.0,,91,         5,        46,  10.9,,,,03,07
002466,HARRIS STOWE STATE COLG,,3026 LACLEDE AVE,ST LOUIS,MO,63103,4 yr/Pub,93,         8,        65,  12.3,,92,         8,        63,  12.7,,91,        10,        49,  20.4,,H,,01,07
008080,STATE FAIR CMNTY COLG,,1900 CLARENDEN RD,SEDALIA,MO,65301,2 yr/Pub,93,        28,       234,  12.0,,92,        38,       224,  17.0,,91,        43,       189,  22.8,,,,04,07
025438,PARIS II EDUCATIONAL CENTER,,6840 N OAK TRAFFICWAY,GLADSTONE,MO,64118,1 yr/Prop,93,        13,       109,  11.9,,92,        11,        80,  13.8,,91,        17,        79,  21.5,,,,06,07
002453,CENTRAL METHODIST COLG,,411 CENTRAL METHODIST SQ,FAYETTE,MO,65248,4 yr/Priv,93,        34,       303,  11.2,,92,        31,       229,  13.5,,91,        22,       265,   8.3,,,,06,07
008269,NORTH S HILLYARD AREA VOCNL TECHL,SCHL,36TH & FARAON,ST JOSEPH,MO,64506,1 yr/Pub,93,         2,        14,  11.1,*,92,         0,        10,   6.1,*,91,         2,        12,   6.7,*,,,06,07
001632,AQUINAS INST OF THEOLOGY,,3642 LINDELL BLVD,ST LOUIS,MO,63108,5 yr/Priv,93,         0,         3,  11.1,*,92,         1,         5,  10.0,*,91,         0,         1,   0.0,*,,,01,07
021211,MIDWEST INSTITUTE FOR MEDICAL,ASSISTANTS,10910 MANCHESTER RD,KIRKWOOD,MO,63122,1 yr/Prop,93,         9,        84,  10.7,,92,         8,        88,   9.1,,91,         6,        56,  10.7,,,,03,07
009857,KIRKSVILLE COLG OF COSMETOLOGY,,119 N ELSON ST,KIRKSVILLE,MO,63501,1 yr/Prop,93,         1,         8,  10.5,*,92,         0,         4,  20.0,*,91,         1,         7,  30.0,*,C,,09,07
025306,ST CHARLES COUNTY COMMUNITY COLLEGE,,4601 MID RIVERS MALL DR,ST. PETERS,MO,63376,2 yr/Pub,93,        22,       210,  10.5,,92,        12,       141,   8.5,,91,         8,       107,   7.5,,,,02,07
002488,MISSOURI SOUTHERN STATE COLG,,NEWMAN & DUQUESNE RD,JOPLIN,MO,64801,4 yr/Pub,93,        61,       590,  10.3,,92,        58,       557,  10.4,,91,        88,       650,  13.5,,,,07,07
005532,CAPE GIRARDEAU AREA VOCNL TECHL,SCHL,301 N CLARK AVE,CAPE GIRARDEAU,MO,63701,1 yr/Prop,93,         3,        26,  10.1,*,92,         3,        39,   7.7,,91,         4,        34,  11.8,,,,08,07
005436,DAVIS H HART MEXICO AREA VOCNL &,TECHL SCHL,905 N WADE ST,MEXICO,MO,65265,1 yr/Pub,93,         1,        26,  10.1,*,92,         4,        23,  19.7,*,91,         2,        20,  17.6,*,,,09,07
002509,ST PAUL SCHL OF THEOLOGY,,5123 TRUMAN RD,KANSAS CITY,MO,64127,5 yr/Priv,93,         3,        31,   9.7,,92,         5,        39,  12.8,,91,         3,        39,   7.7,,,,05,07
002501,SOUTHEAST MISSOURI STATE UNIV,,900 NORMAL ST,CAPE GIRARDEAU,MO,63701,5 yr/Pub,93,       113,      1189,   9.5,,92,       126,      1268,   9.9,,91,       178,      1348,  13.2,,,,08,07
002480,LINDENWOOD COLLEGE,,KINGS HWY & 1ST CAPITOL,ST. CHARLES,MO,63301,4 yr/Priv,93,        58,       623,   9.3,,92,        64,       659,   9.7,,91,        42,       474,   8.9,,,,02,07
012580,ST LOUIS CHRISTIAN COLLEGE,,1360 GRANDVIEW DR,FLORISSANT,MO,63033,4 yr/Priv,93,         5,        24,   9.1,*,92,         1,        30,   3.3,,91,         1,        23,  11.3,*,,,01,07
005289,WAYNESVILLE AREA VOCNL TECHL SCHL,,810 ROOSEVELT ST,WAYNESVILLE,MO,65583,1 yr/Pub,93,         1,        18,   9.1,*,92,         3,        20,  12.0,*,91,         1,        17,   8.1,*,,,04,07
022034,NEVADA REGIONAL TECHNICAL CENTER,,900 W ASHLAND,NEVADA,MO,64772,1 yr/Pub,93,         1,        22,   9.1,*,92,         2,        11,   9.3,*,91,         2,        22,   6.1,*,,,04,07
002471,ST LOUIS COMMUNITY COLLEGE,,300 S BROADWAY,ST. LOUIS,MO,63102,2 yr/Priv,93,        49,       560,   8.8,,92,        27,       455,   5.9,,91,        46,       428,  10.7,,,,01,07
002456,COLUMBIA COLG,,1001 ROGERS,COLUMBIA,MO,65216,4 yr/Priv,93,        57,       657,   8.7,,92,        33,       475,   6.9,,91,        35,       527,   6.6,,,,09,07
002463,EVANGEL COLG,,1111 N GLENSTONE ST,SPRINGFIELD,MO,65802,4 yr/Priv,93,        39,       456,   8.6,,92,        27,       497,   5.4,,91,        31,       482,   6.4,,,,07,07
025208,MERRELL UNIV OF BEAUTY ARTS &,SCIENCES,1101R SOUTHWEST BLVD,JEFFERSON CITY,MO,65109,1 yr/Prop,93,         3,        35,   8.6,,92,        12,        51,  23.5,,91,        10,        55,  18.2,,,,04,07
002454,CENTRAL MISSOURI STATE UNIV,,ADMINISTRATION BLDG,WARRENSBURG,MO,64093,5 yr/Pub,93,       158,      1861,   8.5,,92,       144,      1750,   8.2,,91,       143,      1765,   8.1,,,,04,07
002461,DRURY COLLEGE,,900 NORTH BENTON STREET,SPRINGFIELD,MO,65802,5 yr/Priv,93,        37,       443,   8.4,,92,        25,       363,   6.9,,91,        25,       342,   7.3,,,,07,07
026083,MARTINEZ SCHL OF COSMETOLOGY,,248 1/2 E BRDWY,EXCELSIOR SPRINGS,MO,64024,1 yr/Prop,93,         1,        19,   8.3,*,92,         2,        16,  12.5,,91,         0,         1,   0.0,,,,06,07
002503,SOUTHWEST MISSOURI STATE UNIVERSITY,,901 S NATIONAL,SPRINGFIELD,MO,65804,5 yr/Pub,93,       249,      3102,   8.0,,92,       223,      2869,   7.8,,91,       219,      2640,   8.3,,,,07,07
004713,THREE RIVERS CMNTY COLG,,THREE RIVERS BLVD,POPLAR BLUFF,MO,63901,2 yr/Pub,93,        13,       163,   8.0,,92,        16,       163,   9.8,,91,        13,       129,  10.1,,,,08,07
002449,AVILA COLG,,11901 WORNALL ST,KANSAS CITY,MO,64145,5 yr/Priv,93,        21,       270,   7.8,,92,        13,       196,   6.6,,91,        19,       247,   7.7,,,,05,07
002502,SOUTHWEST BAPTIST UNIV,,1601 S SPRINGFIELD,BOLIVAR,MO,65613,4 yr/Priv,93,        48,       644,   7.5,,92,        45,       652,   6.9,,91,        53,       703,   7.5,,,,07,07
002467,CONCEPTION SMRY COLG,,,CONCEPTION,MO,64433,4 yr/Priv,93,         1,        24,   7.3,*,92,         2,        21,   6.3,*,91,         1,        10,   2.0,*,,,06,07
005288,KIRKSVILLE AREA VOCNL TECHL CENTER,,1103 S COTTAGE GROVE,KIRKSVILLE,MO,63501,1 yr/Pub,93,         3,        28,   7.2,*,92,         1,        22,  10.2,*,91,         1,        19,  15.1,*,,,09,07
002498,PARK COLG,,8700 RIVER PARK DR,PARKVILLE,MO,64152,5 yr/Priv,93,        55,       777,   7.1,,92,        60,       852,   7.0,,91,        55,       837,   6.6,,,,,07
002473,KANSAS CITY ART INST,,4415 WARWICK BLVD,KANSAS CITY,MO,64111,4 yr/Priv,93,        12,       173,   6.9,,92,        12,       170,   7.1,,91,        11,       196,   5.6,,,,05,07
002452,CENTRAL BIBLE COLG,,3000 N GRANT,SPRINGFIELD,MO,65803,4 yr/Priv,93,        18,       272,   6.6,,92,        15,       290,   5.2,,91,        16,       263,   6.1,,,,07,07
009590,INDEPENDENCE COLG OF COSMETOLOGY,,815 W 23RD ST,INDEPENDENCE,MO,64055,1 yr/Prop,93,         3,        46,   6.5,,92,        10,        58,  17.2,,91,         6,        40,  15.0,,,,05,07
013208,BAPTIST BIBLE COLG,,628 E KEARNY,SPRINGFIELD,MO,65803,5 yr/Priv,93,        14,       218,   6.4,,92,         7,       215,   3.3,,91,        21,       188,  11.2,,,,07,07
002500,COLG OF THE OZARKS,,,POINT LOOKOUT,MO,65726,4 yr/Priv,93,        14,       219,   6.4,,92,        22,       273,   8.1,,91,        20,       249,   8.0,,,,07,07
002460,CULVER STOCKTON COLG,,,CANTON,MO,63435,4 yr/Priv,93,        12,       187,   6.4,,92,         9,       164,   5.5,,91,        16,       186,   8.6,,,,09,07
020907,CLEVELAND CHIROPRACTIC COLLEGE,,6401 ROCKHILL ROAD,KANSAS CITY,MO,64131,4 yr/Priv,93,         9,       143,   6.3,,92,         7,       147,   4.8,,91,        10,       319,   3.1,,,,05,07
002512,STEPHENS COLG,,1200 E BRDWY,COLUMBIA,MO,65215,4 yr/Priv,93,        10,       164,   6.1,,92,        11,       163,   6.7,,91,        13,       153,   8.5,,,,09,07
002482,MARYVILLE UNIV,,13550 CONWAY RD,ST LOUIS,MO,63141,5 yr/Priv,93,        16,       265,   6.0,,92,        14,       255,   5.5,,91,        13,       282,   4.6,,,,02,07
002519,UNIV OF MISSOURI ST LOUIS,,8001 NATURAL BRIDGE RD,ST LOUIS,MO,63121,5 yr/Pub,93,        88,      1474,   6.0,,92,        60,      1057,   5.7,,91,        50,      1090,   4.6,,,,01,07
011735,PIKE LINCOLN TECHL CENTER,,RT 1 BOX 38,EOLIA,MO,63344,1 yr/Pub,93,         0,        21,   5.9,*,92,         2,        19,  15.6,*,91,         1,        11,  31.9,*,,,09,07
007898,SOUTHWEST MISSOURI SCHL OF,ANESTHESIA,1900 S NATIONAL STE 1800,SPRINGFIELD,MO,65804,2 yr/Prop,93,         0,         5,   5.9,*,92,         1,         7,   4.3,*,91,         0,         5,   0.0,*,,,07,07
009089,HANNIBAL LAGRANGE COLG,,2800 PALMYRA RD,HANNIBAL,MO,63401,4 yr/Priv,93,        12,       216,   5.6,,92,        12,       180,   6.7,,91,        16,       186,   8.6,,,,09,07
002496,NORTHWEST MISSOURI STATE UNIVERSITY,,,MARYVILLE,MO,64468,5 yr/Pub,93,        50,       913,   5.5,,92,        51,       843,   6.0,,91,        46,       791,   5.8,,,,06,07
012120,ASSEMBLIES OF GOD THEOLOGICAL SMRY,,1445 BOONVILLE AVE,SPRINGFIELD,MO,65802,5 yr/Priv,93,         3,        57,   5.3,,92,         0,        68,   0.0,,91,         4,        87,   4.6,,,,07,07
002523,WESTMINSTER COLG,,WESTMINSTER AVE,FULTON,MO,65251,4 yr/Priv,93,         5,        97,   5.2,,92,         4,       119,   3.4,,91,         2,       102,   2.0,,,,09,07
022027,OZARK CHRISTIAN COLG,,1111 N MAIN ST,JOPLIN,MO,64801,4 yr/Priv,93,         6,       122,   4.9,,92,         5,       110,   4.5,,91,         9,       111,   8.1,,,,07,07
002525,WILLIAM WOODS COLG,,200 W TWELFTH ST,FULTON,MO,65251,4 yr/Priv,93,         7,       143,   4.9,,92,         8,       138,   5.8,,91,         4,       120,   3.3,,,,09,07
022664,CENTRAL CHRISTIAN COLG OF THE BIBLE,,911 URBANDALE DR E,MOBERLY,MO,65270,4 yr/Priv,93,         0,         8,   4.9,*,92,         2,        22,   7.1,*,91,         0,        11,   3.0,*,,,09,07
020736,KENNETT AREA VOCNL TECHL SCHL,,1400 W WASHINGTON ST,KENNETT,MO,63857,1 yr/Pub,93,         0,         4,   4.8,*,92,         1,         9,   4.3,*,91,         0,         8,   4.8,*,,,08,07
002517,"UNIVERSITY OF MISSOURI, ROLLA",,106 PARKER HALL,ROLLA,MO,65401,5 yr/Pub,93,        26,       554,   4.7,,92,        30,       600,   5.0,,91,        19,       607,   3.1,,,,08,07
002521,WEBSTER UNIVERSITY,,470 E LOCKWOOD AVE,ST. LOUIS,MO,63119,5 yr/Priv,93,        41,       874,   4.7,,92,        45,       899,   5.0,,91,        38,       855,   4.4,,,,01,07
002499,ROCKHURST COLG,,1100 ROCKHUST RD,KANSAS CITY,MO,64110,5 yr/Priv,93,        15,       332,   4.5,,92,        15,       339,   4.4,,91,        15,       383,   3.9,,,,05,07
006389,JEWISH HOSPITAL COLG OF NURSING &,ALLIED HEALTH,306 S KINGSHIGHWAY BLVD,ST LOUIS,MO,63110,2 yr/Priv,93,         2,        45,   4.4,,92,         0,        56,   0.0,,91,         2,        51,   3.9,,,,01,07
002495,NORTHEAST MISSOURI STATE UNIV,,,KIRKSVILLE,MO,63501,5 yr/Pub,93,        31,       739,   4.2,,92,        26,       713,   3.6,,91,        20,       885,   2.3,,,,09,07
002506,ST LOUIS UNIV,,221 N GRAND BLVD,ST LOUIS,MO,63103,5 yr/Priv,93,        84,      2067,   4.1,,92,        84,      2232,   3.8,,91,        61,      1978,   3.1,,,,01,07
002464,FONTBONNE COLLEGE,,6800 WYDOWN BLVD,ST. LOUIS,MO,63105,5 yr/Priv,93,         6,       158,   3.8,,92,         9,       152,   5.9,,91,        13,       152,   8.6,,,,01,07
002485,MIDWESTERN BAPTIST THEOLOGICAL SMRY,,5001 N OAK ST,KANSAS CITY,MO,64118,5 yr/Priv,93,         2,        54,   3.7,,92,         3,        75,   4.0,,91,         1,        64,   1.6,,,,06,07
005426,SIKESTON AREA VOCNL TECHL SCHL,,1002 VIRGINIA,SIKESTON,MO,63801,1 yr/Pub,93,         1,        31,   3.2,,92,         4,        39,  10.3,,91,         8,        36,  22.2,,,,08,07
005445,TRUMAN MEDICAL CENTER SCHL NURSING,ANESTHESIA,2301 HOLMES ST,KANSAS CITY,MO,64108,2 yr/Priv,93,         0,         6,   3.2,*,92,         0,        14,   2.3,*,91,         1,        11,   2.3,*,,,,07
004707,COVENANT THEOLOGICAL SEMINARY,,12330 CONWAY ROAD,ST. LOUIS,MO,63141,5 yr/Priv,93,         1,        33,   3.0,,92,         0,        29,   2.8,*,91,         1,        22,   3.6,*,,,02,07
